SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,E_NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
22024,1630552,0022400378,"DEC 21, 2024",ATL vs. MEM,L,33,4,12,0.333,1,3,0.333,4,5,0.8,1,10,11,8,2,0,3,0,13,-16,87.3,89.1,107.6,105.7,-20.3,-16.7,0.4,2.67,32.0,0.031,0.286,0.164,12.0,0.375,0.458,0.198,0.206,114.76,114.85,95.71,79,0.145
22024,1630552,0022400370,"DEC 19, 2024",ATL @ SAS,L,39,8,14,0.571,1,1,1.0,5,6,0.833,1,8,9,3,2,3,4,0,22,-1,117.4,115.5,114.6,115.0,2.8,0.5,0.1,0.75,12.5,0.027,0.2,0.117,16.7,0.607,0.661,0.219,0.22,109.18,108.43,90.36,86,0.127
22024,1630552,0022401229,"DEC 14, 2024",ATL @ MIL,L,39,6,15,0.4,0,4,0.0,3,5,0.6,1,9,10,4,1,0,1,3,15,-11,90.8,92.7,104.7,104.4,-13.8,-11.6,0.2,4.0,18.2,0.023,0.225,0.119,4.5,0.4,0.436,0.196,0.202,105.19,106.14,88.45,87,0.108
22024,1630552,0022401202,"DEC 11, 2024",ATL @ NYK,W,41,8,20,0.4,1,5,0.2,4,6,0.667,4,11,15,7,2,2,3,1,21,16,109.2,109.1,94.0,92.6,15.1,16.5,0.233,2.33,21.9,0.07,0.22,0.14,9.4,0.425,0.464,0.229,0.236,100.42,99.65,83.04,87,0.157
22024,1630552,0022400334,"DEC 06, 2024",ATL vs. LAL,W,35,4,8,0.5,1,4,0.25,3,4,0.75,0,10,10,7,1,0,6,4,12,6,105.0,105.5,100.0,103.6,5.0,1.9,0.25,1.17,30.4,0.0,0.294,0.143,26.1,0.563,0.615,0.176,0.183,107.22,109.38,91.15,80,0.097
22024,1630552,0022400323,"DEC 04, 2024",ATL @ MIL,W,40,10,19,0.526,0,2,0.0,3,3,1.0,3,10,13,5,2,1,3,1,23,3,102.3,98.4,97.8,98.5,4.5,-0.1,0.2,1.67,17.9,0.057,0.227,0.134,10.7,0.526,0.566,0.217,0.218,107.99,106.31,88.59,88,0.194
22024,1630552,0022400315,"DEC 02, 2024",ATL vs. NOP,W,32,9,14,0.643,1,4,0.25,0,0,0.0,0,7,7,5,1,1,4,1,19,5,120.3,120.0,113.5,112.6,6.8,7.4,0.185,1.25,21.7,0.0,0.175,0.103,17.4,0.679,0.679,0.217,0.225,112.69,112.11,93.42,74,0.135
22024,1630552,0022400300,"NOV 30, 2024",ATL @ CHA,W,38,8,12,0.667,4,6,0.667,0,0,0.0,0,3,3,9,0,3,4,2,20,15,124.1,125.6,102.5,102.8,21.6,22.8,0.346,2.25,36.0,0.0,0.064,0.039,16.0,0.833,0.833,0.176,0.182,99.2,100.0,83.33,79,0.148
22024,1630552,0022400041,"NOV 29, 2024",ATL vs. CLE,W,35,9,14,0.643,2,4,0.5,0,0,0.0,0,9,9,7,1,0,3,2,20,17,110.3,110.0,88.5,92.4,21.8,17.6,0.304,2.33,29.2,0.0,0.205,0.127,12.5,0.714,0.714,0.205,0.212,104.84,107.03,89.19,78,0.182
22024,1630552,0022400287,"NOV 27, 2024",ATL @ CLE,W,35,9,16,0.563,2,4,0.5,2,2,1.0,2,7,9,7,1,1,2,2,22,10,129.1,129.6,116.5,116.3,12.7,13.4,0.28,3.5,26.9,0.056,0.189,0.123,7.7,0.625,0.652,0.204,0.21,108.67,108.81,90.67,79,0.148
22024,1630552,0022400280,"NOV 25, 2024",ATL vs. DAL,L,37,12,20,0.6,2,6,0.333,2,2,1.0,0,11,11,3,3,1,3,0,28,3,108.0,109.2,107.0,106.8,1.0,2.5,0.107,1.0,11.1,0.0,0.25,0.133,11.1,0.65,0.67,0.247,0.258,112.29,112.86,94.05,88,0.18
22024,1630552,0022400030,"NOV 22, 2024",ATL @ CHI,L,37,10,19,0.526,2,5,0.4,3,4,0.75,4,9,13,5,0,2,1,0,25,-21,104.7,103.4,132.5,130.0,-27.8,-26.6,0.192,5.0,18.5,0.085,0.31,0.171,3.7,0.579,0.602,0.22,0.227,111.44,109.71,91.43,85,0.153
22024,1630552,0022400258,"NOV 20, 2024",ATL @ GSW,L,35,6,16,0.375,3,5,0.6,0,0,0.0,3,11,14,4,2,0,1,0,15,-14,85.5,85.7,103.7,102.4,-18.1,-16.6,0.211,4.0,19.0,0.056,0.268,0.147,4.8,0.469,0.469,0.168,0.172,113.77,113.2,94.33,83,0.163
22024,1630552,0022400239,"NOV 17, 2024",ATL @ POR,L,37,10,14,0.714,1,2,0.5,4,4,1.0,0,4,4,4,2,1,7,0,25,14,119.0,117.6,101.3,100.0,17.7,17.7,0.167,0.57,14.8,0.0,0.087,0.051,25.9,0.75,0.793,0.247,0.253,103.15,101.89,84.91,79,0.165
22024,1630552,0022400012,"NOV 15, 2024",ATL vs. WAS,W,35,8,15,0.533,1,5,0.2,1,1,1.0,2,11,13,7,0,4,3,3,18,7,114.3,117.7,107.2,104.1,7.1,13.6,0.269,2.33,28.0,0.054,0.216,0.148,12.0,0.567,0.583,0.191,0.197,114.98,114.95,95.79,84,0.155
22024,1630552,0022400001,"NOV 12, 2024",ATL @ BOS,W,39,8,16,0.5,2,4,0.5,0,0,0.0,2,10,12,10,3,1,3,4,18,4,119.3,120.3,115.9,114.3,3.4,6.0,0.294,3.33,34.5,0.05,0.323,0.169,10.3,0.563,0.563,0.188,0.195,102.19,101.94,84.95,83,0.143
22024,1630552,0022400198,"NOV 09, 2024",ATL vs. CHI,L,34,6,11,0.545,3,6,0.5,5,6,0.833,1,5,6,5,1,1,3,3,20,-11,111.5,109.2,127.3,127.9,-15.7,-18.8,0.192,1.67,22.7,0.026,0.172,0.088,13.6,0.682,0.733,0.189,0.194,109.94,109.04,90.86,78,0.107
22024,1630552,0022400185,"NOV 08, 2024",ATL @ DET,L,37,8,19,0.421,2,6,0.333,2,2,1.0,0,9,9,1,0,1,1,2,20,-12,106.2,102.1,121.0,120.0,-14.8,-17.9,0.045,1.0,4.5,0.0,0.257,0.111,4.5,0.474,0.503,0.21,0.216,107.14,104.61,87.17,81,0.109
22024,1630552,0022400171,"NOV 06, 2024",ATL vs. NYK,W,39,10,18,0.556,3,6,0.5,0,0,0.0,4,11,15,7,0,1,2,1,23,26,134.5,130.2,102.4,107.0,32.2,23.1,0.219,3.5,25.9,0.089,0.275,0.176,7.4,0.639,0.639,0.2,0.202,102.78,103.34,86.11,84,0.164
22024,1630552,0022400157,"NOV 04, 2024",ATL vs. BOS,L,31,7,20,0.35,2,7,0.286,4,5,0.8,2,9,11,4,1,0,6,0,20,-34,78.6,80.4,129.0,125.4,-50.4,-45.0,0.286,0.67,12.5,0.053,0.265,0.153,18.8,0.4,0.45,0.346,0.376,109.36,109.08,90.9,70,0.103
22024,1630552,0022400152,"NOV 03, 2024",ATL @ NOP,W,38,12,20,0.6,0,4,0.0,5,6,0.833,2,7,9,8,2,2,4,2,29,32,132.9,134.7,93.6,94.3,39.3,40.4,0.267,2.0,23.5,0.074,0.149,0.122,11.8,0.6,0.64,0.295,0.302,98.38,99.42,82.85,79,0.202
22024,1630552,0022400135,"NOV 01, 2024",ATL vs. SAC,L,36,4,10,0.4,2,6,0.333,4,6,0.667,1,4,5,9,2,0,3,3,14,-2,118.4,117.7,121.1,119.8,-2.6,-2.1,0.333,3.0,36.0,0.026,0.125,0.07,12.0,0.5,0.554,0.184,0.189,102.19,101.33,84.44,76,0.092
22024,1630552,0022400121,"OCT 30, 2024",ATL @ WAS,L,40,9,21,0.429,1,5,0.2,2,5,0.4,6,11,17,4,3,0,3,1,21,-12,108.9,104.8,122.2,118.3,-13.3,-13.4,0.143,1.33,13.3,0.133,0.289,0.205,10.0,0.452,0.453,0.245,0.249,110.95,107.1,89.25,90,0.119
22024,1630552,0022400103,"OCT 28, 2024",ATL vs. WAS,L,39,11,17,0.647,1,3,0.333,6,7,0.857,2,10,12,7,1,1,3,3,29,8,115.9,114.7,106.8,106.0,9.1,8.7,0.318,2.33,23.3,0.054,0.244,0.154,10.0,0.676,0.722,0.235,0.242,109.88,108.87,90.72,88,0.216
22024,1630552,0022400100,"OCT 27, 2024",ATL @ OKC,L,29,3,13,0.231,1,3,0.333,0,0,0.0,1,8,9,2,0,1,4,5,7,-21,87.3,83.3,115.2,119.1,-27.8,-35.8,0.125,0.5,10.5,0.025,0.267,0.129,21.1,0.269,0.269,0.221,0.221,106.72,106.03,88.36,63,-0.009
22024,1630552,0022400079,"OCT 25, 2024",ATL vs. CHA,W,41,4,15,0.267,1,4,0.25,7,9,0.778,2,5,7,3,2,2,2,5,16,12,125.5,127.1,116.5,116.9,9.0,10.2,0.091,1.5,12.5,0.051,0.098,0.078,8.3,0.3,0.422,0.204,0.215,106.97,107.85,89.88,94,0.044
22024,1630552,0022400064,"OCT 23, 2024",ATL vs. BKN,W,37,4,9,0.444,0,3,0.0,3,8,0.375,1,9,10,4,3,1,6,3,11,-3,111.0,115.4,116.0,112.2,-5.1,3.3,0.16,0.67,17.4,0.031,0.209,0.133,26.1,0.444,0.439,0.209,0.221,105.93,106.16,88.47,82,0.061
22024,1630811,0022400378,"DEC 21, 2024",ATL vs. MEM,L,23,2,4,0.5,1,3,0.333,0,0,0.0,0,1,1,4,0,0,3,0,5,-4,118.0,122.2,126.0,124.4,-8.0,-2.2,0.222,1.33,36.4,0.0,0.037,0.023,27.3,0.625,0.625,0.13,0.137,101.96,103.08,85.9,50,0.043
22024,1630811,0022400239,"NOV 17, 2024",ATL @ POR,L,17,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,2,1,0,1,3,0,11,108.6,110.1,79.4,80.3,29.2,29.8,0.154,2.0,33.3,0.0,0.042,0.024,16.7,0.0,0.0,0.103,0.107,96.89,98.08,81.74,35,-0.058
22024,1630811,0022400012,"NOV 15, 2024",ATL vs. WAS,W,15,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,2,1,1,0,0,0,12,135.3,145.9,106.3,103.2,29.0,42.8,0.125,0.0,66.7,0.083,0.111,0.1,0.0,0.0,0.0,0.028,0.03,104.8,107.27,89.39,34,0.061
22024,1630811,0022400001,"NOV 12, 2024",ATL @ BOS,W,32,3,13,0.231,1,6,0.167,0,0,0.0,0,2,2,8,0,0,2,1,7,-6,113.2,116.0,122.1,121.4,-8.8,-5.5,0.267,4.0,34.8,0.0,0.083,0.032,8.7,0.269,0.269,0.174,0.182,101.27,102.2,85.16,68,0.025
22024,1630811,0022400198,"NOV 09, 2024",ATL vs. CHI,L,19,2,5,0.4,0,2,0.0,0,0,0.0,0,1,1,2,0,1,1,2,4,-5,90.0,94.3,102.5,98.0,-12.5,-3.7,0.222,2.0,25.0,0.0,0.043,0.023,12.5,0.4,0.4,0.133,0.142,101.41,101.41,84.51,40,0.026
22024,1630811,0022400185,"NOV 08, 2024",ATL @ DET,L,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,2,0,2,-15,60.0,60.5,160.0,148.1,-100.0,-87.7,0.0,0.0,0.0,0.0,0.0,0.0,66.7,1.0,1.0,0.176,0.189,106.56,102.86,85.71,15,0.019
22024,1630811,0022400171,"NOV 06, 2024",ATL vs. NYK,W,13,3,7,0.429,1,3,0.333,0,0,0.0,0,0,0,0,1,0,1,1,7,-1,139.3,140.5,148.1,155.3,-8.9,-14.8,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.5,0.5,0.235,0.252,100.78,103.57,86.31,28,0.022
22024,1630811,0022400157,"NOV 04, 2024",ATL vs. BOS,L,21,2,5,0.4,0,1,0.0,2,2,1.0,0,4,4,2,4,2,2,1,6,-4,87.8,91.3,104.4,100.3,-16.7,-8.9,0.133,1.0,20.0,0.0,0.143,0.078,20.0,0.4,0.51,0.14,0.157,108.94,108.99,90.82,49,0.131
22024,1630811,0022400152,"NOV 03, 2024",ATL @ NOP,W,22,3,7,0.429,0,1,0.0,0,0,0.0,1,1,2,1,2,0,2,2,6,-3,115.9,118.1,114.9,116.4,1.0,1.7,0.059,0.5,10.0,0.056,0.038,0.045,20.0,0.429,0.429,0.18,0.183,97.94,99.47,82.89,44,0.026
22024,1630811,0022400135,"NOV 01, 2024",ATL vs. SAC,L,29,5,9,0.556,4,8,0.5,0,0,0.0,0,3,3,3,1,1,1,3,14,-2,100.0,99.8,103.0,102.7,-3.0,-2.9,0.176,3.0,23.1,0.0,0.094,0.044,7.7,0.778,0.778,0.141,0.147,108.45,108.12,90.1,66,0.117
22024,1630811,0022400121,"OCT 30, 2024",ATL @ WAS,L,15,3,3,1.0,2,2,1.0,0,0,0.0,0,1,1,2,0,0,0,0,8,-4,103.3,102.2,116.7,116.7,-13.3,-14.4,0.2,0.0,40.0,0.0,0.077,0.038,0.0,1.333,1.333,0.088,0.096,98.33,97.8,81.5,30,0.164
22024,1630811,0022400103,"OCT 28, 2024",ATL vs. WAS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,80.0,80.0,120.0,120.0,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.27,108.27,90.23,5,0.0
22024,1630811,0022400100,"OCT 27, 2024",ATL @ OKC,L,3,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,-4,80.0,82.0,133.3,160.0,-53.3,-78.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.532,0.4,0.41,77.74,86.56,72.13,5,0.174
22024,1641723,0022400350,"DEC 08, 2024",ATL vs. DEN,L,4,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,1,4,-9,40.0,44.4,144.4,124.5,-104.4,-80.1,0.0,0.0,0.0,0.0,0.5,0.25,25.0,0.667,0.667,0.4,0.444,113.33,110.77,92.31,10,0.176
22024,1641723,0022400323,"DEC 04, 2024",ATL @ MIL,W,13,1,5,0.2,0,0,0.0,0,0,0.0,1,0,1,2,0,0,0,1,2,8,110.3,107.5,89.3,91.9,21.1,15.6,0.167,0.0,28.6,0.067,0.0,0.04,0.0,0.2,0.2,0.156,0.153,108.35,108.43,90.36,29,-0.01
22024,1641723,0022400315,"DEC 02, 2024",ATL vs. NOP,W,12,4,4,1.0,0,0,0.0,2,3,0.667,1,1,2,1,0,0,2,0,10,-8,96.6,98.6,124.1,124.7,-27.6,-26.1,0.167,0.5,12.5,0.083,0.077,0.08,25.0,1.0,0.94,0.212,0.23,112.99,114.41,95.34,29,0.162
22024,1641723,0022400300,"NOV 30, 2024",ATL @ CHA,W,17,3,9,0.333,0,3,0.0,3,4,0.75,0,2,2,4,1,0,0,0,9,7,100.0,103.2,81.1,82.9,18.9,20.4,0.364,0.0,26.7,0.0,0.105,0.053,0.0,0.333,0.418,0.25,0.263,100.52,103.26,86.05,37,0.18
22024,1641723,0022400041,"NOV 29, 2024",ATL vs. CLE,W,13,0,3,0.0,0,2,0.0,2,2,1.0,0,0,0,3,1,0,1,1,2,6,93.5,92.6,71.9,79.6,21.7,13.0,0.25,3.0,37.5,0.0,0.0,0.0,12.5,0.0,0.258,0.152,0.155,108.47,113.51,94.59,31,0.023
22024,1641723,0022400287,"NOV 27, 2024",ATL @ CLE,W,11,2,4,0.5,2,2,1.0,3,4,0.75,1,3,4,1,1,0,0,1,9,6,128.0,115.4,100.0,110.0,28.0,5.5,0.167,0.0,14.3,0.091,0.25,0.174,0.0,0.75,0.781,0.214,0.209,111.55,110.77,92.31,25,0.198
22024,1641723,0022400280,"NOV 25, 2024",ATL vs. DAL,L,13,2,3,0.667,0,1,0.0,0,0,0.0,0,4,4,4,0,0,0,2,4,-9,90.3,96.6,123.3,123.0,-33.0,-26.5,0.364,0.0,57.1,0.0,0.267,0.125,0.0,0.667,0.667,0.086,0.094,111.35,114.97,95.81,31,0.132
22024,1641723,0022400030,"NOV 22, 2024",ATL @ CHI,L,10,1,4,0.25,0,1,0.0,0,0,0.0,2,0,2,1,0,0,2,0,2,-5,90.9,95.2,119.0,120.4,-28.1,-25.2,0.125,0.5,14.3,0.182,0.0,0.111,28.6,0.25,0.25,0.231,0.24,95.6,98.44,82.03,22,-0.022
22024,1641723,0022400258,"NOV 20, 2024",ATL @ GSW,L,18,2,5,0.4,1,4,0.25,1,3,0.333,0,3,3,1,0,2,2,0,6,-4,86.8,85.7,92.5,97.2,-5.7,-11.5,0.111,0.5,11.1,0.0,0.111,0.06,22.2,0.5,0.475,0.182,0.184,104.06,105.96,88.3,38,0.07
22024,1641723,0022400250,"NOV 18, 2024",ATL @ SAC,W,12,1,7,0.143,1,5,0.2,2,2,1.0,0,1,1,0,0,0,0,3,5,-15,82.6,83.0,137.5,139.6,-54.9,-56.6,0.0,0.0,0.0,0.0,0.125,0.042,0.0,0.214,0.317,0.32,0.322,90.89,91.83,76.53,23,-0.073
22024,1630700,0022400378,"DEC 21, 2024",ATL vs. MEM,L,29,6,9,0.667,3,5,0.6,0,0,0.0,1,2,3,6,6,1,5,0,15,-19,94.4,97.5,119.4,119.8,-25.1,-22.3,0.333,1.2,30.0,0.037,0.087,0.06,25.0,0.833,0.833,0.187,0.193,114.48,116.54,97.11,71,0.14
22024,1630700,0022400370,"DEC 19, 2024",ATL @ SAS,L,28,2,6,0.333,0,2,0.0,0,0,0.0,1,4,5,2,1,0,2,4,4,-34,73.3,77.7,127.9,126.6,-54.5,-48.9,0.125,1.0,20.0,0.029,0.16,0.085,20.0,0.333,0.333,0.113,0.12,102.89,105.29,87.74,60,0.013
22024,1630700,0022401229,"DEC 14, 2024",ATL @ MIL,L,38,5,10,0.5,0,3,0.0,1,4,0.25,1,7,8,5,1,1,3,2,11,-1,92.7,97.6,92.8,92.7,-0.1,4.9,0.238,1.67,25.0,0.025,0.163,0.096,15.0,0.5,0.468,0.17,0.179,101.58,104.16,86.8,82,0.095
22024,1630700,0022401202,"DEC 11, 2024",ATL @ NYK,W,36,4,10,0.4,1,1,1.0,0,0,0.0,5,2,7,3,0,2,2,2,9,-2,110.7,109.2,114.9,112.4,-4.2,-3.3,0.103,1.5,20.0,0.102,0.05,0.079,13.3,0.45,0.45,0.122,0.126,101.23,99.47,82.89,75,0.047
22024,1630700,0022400350,"DEC 08, 2024",ATL vs. DEN,L,34,7,15,0.467,2,5,0.4,2,4,0.5,1,3,4,6,5,1,3,3,18,-6,115.6,117.0,117.3,114.4,-1.7,2.6,0.207,2.0,23.1,0.025,0.097,0.056,11.5,0.533,0.537,0.217,0.222,113.87,113.09,94.24,77,0.093
22024,1630700,0022400334,"DEC 06, 2024",ATL vs. LAL,W,36,5,8,0.625,1,2,0.5,0,0,0.0,3,1,4,5,4,0,1,3,11,-9,123.4,124.9,133.3,133.8,-10.0,-8.9,0.167,5.0,35.7,0.083,0.04,0.066,7.1,0.688,0.688,0.102,0.106,103.36,104.2,86.83,77,0.08
22024,1630700,0022400323,"DEC 04, 2024",ATL @ MIL,W,31,3,7,0.429,1,2,0.5,2,2,1.0,0,2,2,6,3,0,0,6,9,7,113.6,106.1,98.5,100.8,15.1,5.2,0.24,0.0,42.9,0.0,0.057,0.027,0.0,0.5,0.571,0.096,0.098,105.68,103.24,86.04,66,0.085
22024,1630700,0022400315,"DEC 02, 2024",ATL vs. NOP,W,35,8,16,0.5,1,5,0.2,2,2,1.0,2,4,6,2,4,1,2,1,19,18,121.1,115.9,97.4,96.5,23.7,19.4,0.069,1.0,9.5,0.057,0.089,0.075,9.5,0.531,0.563,0.213,0.215,108.08,105.23,87.69,76,0.127
22024,1630700,0022400300,"NOV 30, 2024",ATL @ CHA,W,31,4,10,0.4,0,6,0.0,0,0,0.0,1,4,5,3,2,0,1,1,8,-6,107.9,111.2,119.4,117.2,-11.4,-6.0,0.15,3.0,21.4,0.042,0.095,0.076,7.1,0.4,0.4,0.153,0.159,97.05,97.58,81.31,63,0.072
22024,1630700,0022400041,"NOV 29, 2024",ATL vs. CLE,W,35,3,10,0.3,1,2,0.5,0,2,0.0,2,5,7,4,3,1,3,3,7,10,120.5,121.2,105.4,106.0,15.1,15.2,0.138,1.33,22.2,0.067,0.119,0.097,16.7,0.35,0.322,0.167,0.172,101.18,101.73,84.78,73,0.036
22024,1630700,0022400287,"NOV 27, 2024",ATL @ CLE,W,36,4,11,0.364,2,3,0.667,2,2,1.0,3,7,10,1,2,1,0,4,12,5,126.9,126.3,120.5,114.9,6.4,11.4,0.03,0.0,7.7,0.077,0.171,0.125,0.0,0.455,0.505,0.129,0.131,107.55,104.73,87.27,78,0.067
22024,1630700,0022400280,"NOV 25, 2024",ATL vs. DAL,L,35,7,14,0.5,1,4,0.25,2,2,1.0,1,0,1,2,2,2,1,2,17,1,109.6,109.6,111.1,111.5,-1.5,-1.9,0.071,2.0,11.1,0.029,0.0,0.015,5.6,0.536,0.571,0.176,0.18,112.83,113.0,94.16,83,0.072
22024,1630700,0022400030,"NOV 22, 2024",ATL @ CHI,L,32,3,14,0.214,2,4,0.5,0,0,0.0,3,2,5,4,4,0,1,2,8,-6,121.3,117.1,127.6,126.4,-6.3,-9.3,0.118,4.0,21.1,0.073,0.077,0.075,5.3,0.286,0.286,0.169,0.171,114.69,112.14,93.45,75,0.028
22024,1630700,0022400258,"NOV 20, 2024",ATL @ GSW,L,31,5,12,0.417,1,3,0.333,0,0,0.0,3,3,6,3,0,0,3,4,11,-21,84.2,87.1,113.3,110.4,-29.1,-23.3,0.158,1.0,16.7,0.058,0.1,0.073,16.7,0.458,0.458,0.161,0.168,116.53,116.97,97.47,76,0.03
22024,1630700,0022400250,"NOV 18, 2024",ATL @ SAC,W,39,6,14,0.429,2,5,0.4,0,0,0.0,1,7,8,4,0,4,2,3,14,-1,115.2,112.3,112.2,111.0,3.0,1.3,0.154,2.0,20.0,0.026,0.171,0.101,10.0,0.5,0.5,0.182,0.184,100.77,98.95,82.46,79,0.085
22024,1630700,0022400239,"NOV 17, 2024",ATL @ POR,L,36,5,17,0.294,1,5,0.2,1,1,1.0,5,3,8,5,2,1,6,2,12,-4,107.8,101.9,111.5,109.1,-3.7,-7.3,0.192,0.83,17.9,0.132,0.075,0.103,21.4,0.324,0.344,0.235,0.236,107.72,103.57,86.31,77,0.034
22024,1630700,0022400012,"NOV 15, 2024",ATL vs. WAS,W,36,10,14,0.714,2,5,0.4,3,3,1.0,2,2,4,3,6,2,1,1,25,1,105.9,105.0,102.3,98.8,3.6,6.2,0.13,3.0,15.8,0.044,0.041,0.043,5.3,0.786,0.816,0.16,0.161,118.46,115.96,96.63,85,0.206
22024,1630700,0022400001,"NOV 12, 2024",ATL @ BOS,W,41,12,21,0.571,1,5,0.2,3,5,0.6,0,3,3,7,6,0,6,3,28,-4,111.5,109.3,118.8,117.3,-7.3,-7.9,0.241,1.17,19.4,0.0,0.094,0.037,16.7,0.595,0.603,0.264,0.272,102.47,100.81,84.0,87,0.13
22024,1630700,0022400198,"NOV 09, 2024",ATL vs. CHI,L,36,7,15,0.467,0,3,0.0,2,4,0.5,1,7,8,3,6,0,1,1,16,-11,108.6,106.3,122.2,123.2,-13.6,-16.9,0.115,3.0,14.3,0.023,0.219,0.107,4.8,0.467,0.477,0.191,0.196,108.42,107.65,89.71,81,0.112
22024,1630700,0022400185,"NOV 08, 2024",ATL @ DET,L,38,7,17,0.412,2,6,0.333,2,2,1.0,1,2,3,2,7,2,2,4,18,10,119.3,116.4,109.2,107.1,10.1,9.2,0.065,1.0,9.1,0.021,0.057,0.036,9.1,0.471,0.503,0.185,0.192,111.62,109.18,90.98,88,0.079
22024,1630700,0022400171,"NOV 06, 2024",ATL vs. NYK,W,37,3,16,0.188,0,4,0.0,0,0,0.0,1,4,5,2,4,1,2,3,6,0,107.9,106.6,106.5,105.5,1.4,1.1,0.074,1.0,10.0,0.021,0.114,0.061,10.0,0.188,0.188,0.202,0.205,100.91,99.84,83.2,76,-0.007
22024,1630700,0022400157,"NOV 04, 2024",ATL vs. BOS,L,24,4,9,0.444,0,1,0.0,0,0,0.0,0,2,2,3,1,0,1,2,8,-23,88.2,87.1,133.3,137.0,-45.1,-49.8,0.2,3.0,23.1,0.0,0.095,0.043,7.7,0.444,0.444,0.175,0.177,102.35,103.07,85.89,51,0.051
22024,1630700,0022400152,"NOV 03, 2024",ATL @ NOP,W,25,7,10,0.7,2,5,0.4,0,0,0.0,2,3,5,3,1,0,2,3,16,21,125.5,121.3,84.3,84.9,41.2,36.4,0.15,1.5,20.0,0.091,0.111,0.102,13.3,0.8,0.8,0.203,0.204,99.99,98.64,82.2,51,0.175
22024,1630700,0022400103,"OCT 28, 2024",ATL vs. WAS,L,36,4,9,0.444,2,5,0.4,1,2,0.5,0,3,3,1,3,0,0,1,11,-10,116.0,117.0,130.0,122.8,-14.0,-5.8,0.037,0.0,9.1,0.0,0.081,0.042,0.0,0.556,0.557,0.114,0.117,108.74,106.11,88.42,81,0.061
22024,1630700,0022400100,"OCT 27, 2024",ATL @ OKC,L,34,3,11,0.273,0,4,0.0,1,2,0.5,2,6,8,2,1,1,1,3,7,-25,90.8,89.2,125.3,128.6,-34.5,-39.4,0.091,2.0,13.3,0.047,0.171,0.103,6.7,0.273,0.295,0.141,0.145,105.34,105.71,88.09,76,0.032
22024,1630700,0022400079,"OCT 25, 2024",ATL vs. CHA,W,24,8,10,0.8,2,4,0.5,0,0,0.0,0,1,1,4,2,2,1,5,18,9,117.9,119.4,101.8,103.8,16.1,15.6,0.25,4.0,26.7,0.0,0.032,0.019,6.7,0.9,0.9,0.18,0.189,108.39,110.16,91.8,56,0.179
22024,1630700,0022400064,"OCT 23, 2024",ATL vs. BKN,W,35,6,12,0.5,2,4,0.5,1,4,0.25,3,2,5,2,5,1,1,4,15,7,114.9,115.9,104.0,100.5,10.9,15.4,0.087,2.0,12.5,0.086,0.05,0.067,6.3,0.583,0.545,0.161,0.164,104.89,103.55,86.29,74,0.094
22024,1631223,0022400378,"DEC 21, 2024",ATL vs. MEM,L,9,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,0,0,0,1,0,5,10,147.4,144.9,94.7,95.9,52.6,49.0,0.0,0.0,0.0,0.0,0.2,0.133,25.0,0.833,0.833,0.211,0.207,99.34,99.13,82.61,19,0.119
22024,1631223,0022400350,"DEC 08, 2024",ATL vs. DEN,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,-9,40.0,44.4,144.4,124.5,-104.4,-80.1,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.1,0.111,113.33,110.77,92.31,10,0.029
22024,1631223,0022400041,"NOV 29, 2024",ATL vs. CLE,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0.0,0.0,100.0,200.0,-100.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.38,112.5,93.75,2,0.0
22024,1631223,0022400258,"NOV 20, 2024",ATL @ GSW,L,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,111.1,111.1,120.0,127.1,-8.9,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.222,0.222,103.32,106.46,88.72,9,0.039
